plan_id	machine	grid_instruction	scene_idx	noise_idx	armsig	kind	sig	pkl_sha256	model	version	ckpt	task	task_id	instruction	env_name	env_seed	inference_seed	episode_idx	success	steps	n_inferences	n_action_steps	chunk_len	has_pkl	capture_token_mode	feature_kind	feature_axes	record_shape	capture_layers	plan_name	machine_source	ckpt_source	meta_source	rel_path
3134e339de4c	kanu	OpenDrawer/left	10	5	base	activation	dc2eb8fa996c0588	dc2eb8fa996c0588a2342ac3a1b8a404db399fb9a3e5430c31d6286958d686b2	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100742	1300005	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s10/n5/base
3134e339de4c	kanu	OpenDrawer/left	10	6	base	activation	f2ec9263ac4381b4	f2ec9263ac4381b495e8256db2372647767e297a0e3a934ba07e38437bd59f5b	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100742	1300006	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s10/n6/base
3134e339de4c	kanu	OpenDrawer/left	10	7	base	activation	8e8c2d57d1010a12	8e8c2d57d1010a122a1667cb885c863fb199b57a656dcf07704c3f7e35815710	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100742	1300007	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s10/n7/base
3134e339de4c	kanu	OpenDrawer/left	10	8	base	activation	cbc5074dee506196	cbc5074dee50619630d181888807063121feb8f757f67e721243ff1e7bbf0e79	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100742	1300008	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s10/n8/base
3134e339de4c	kanu	OpenDrawer/left	10	9	base	activation	87afc3b354bf9249	87afc3b354bf924996a4e7c182efd29d3d7d0615647fc01007b2e90a3f073ffc	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100742	1300009	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s10/n9/base
3134e339de4c	kanu	OpenDrawer/left	11	0	base	activation	ced26a0ac5edb7fa	ced26a0ac5edb7fa092eb8554217ccd125638d8bd2cca0de9912463d950d0bd0	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100744	1300000	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s11/n0/base
3134e339de4c	kanu	OpenDrawer/left	11	1	base	activation	4becb1de5763d32b	4becb1de5763d32b41b2be20c804bbe8b4223c1626c722266b0a9fbcd4239299	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100744	1300001	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s11/n1/base
3134e339de4c	kanu	OpenDrawer/left	11	10	base	activation	0c8f39934b9d10bf	0c8f39934b9d10bf5fe4bb72f284c707c357363c7853667a1faa30cce301032e	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100744	1300010	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s11/n10/base
3134e339de4c	kanu	OpenDrawer/left	11	11	base	activation	3276ce0721424f92	3276ce0721424f92319f7700a968ce94bfc532701d07cf5fd3e7f13ba29ec4be	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100744	1300011	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s11/n11/base
3134e339de4c	kanu	OpenDrawer/left	11	12	base	activation	16ee67a243638ded	16ee67a243638ded7638668437861adc3457f8b588bd7d8cc29e0fafc7b9c356	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100744	1300012	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s11/n12/base
3134e339de4c	kanu	OpenDrawer/left	11	13	base	activation	ea6bae146f29321b	ea6bae146f29321bac422c2366b217ecc09dea8a68a1c6361c42a8dd5b7cea08	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100744	1300013	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s11/n13/base
3134e339de4c	kanu	OpenDrawer/left	11	14	base	activation	8142d353cd481079	8142d353cd481079c2e606bed96c3b2478292ac9e701cbe2d337f7d3f032faa9	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100744	1300014	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s11/n14/base
3134e339de4c	kanu	OpenDrawer/left	11	2	base	activation	eab50336b65e75e3	eab50336b65e75e31fdab2888f7a26835cb51a039da05fe653f2a44bf8052949	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100744	1300002	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s11/n2/base
3134e339de4c	kanu	OpenDrawer/left	11	3	base	activation	addfba1ee930de3e	addfba1ee930de3e465e7f75a4a7e3b3ab751d0081d91c35bebf199950187bf8	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100744	1300003	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s11/n3/base
3134e339de4c	kanu	OpenDrawer/left	11	4	base	activation	baa36ccbb46a3583	baa36ccbb46a358392ff370cbfe4adbfdf18ba37fec59b336976a5835ccaabf4	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100744	1300004	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s11/n4/base
3134e339de4c	kanu	OpenDrawer/left	11	5	base	activation	a049eaf0c3575a4e	a049eaf0c3575a4e2c5aad771cd0b6e2ca69496679666ef520ef653327da2c70	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100744	1300005	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s11/n5/base
3134e339de4c	kanu	OpenDrawer/left	11	6	base	activation	a06bce7c4546c23f	a06bce7c4546c23fa815813eca0ab76b7b0dc46a685f59cc1e214bb0b1b63876	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100744	1300006	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s11/n6/base
3134e339de4c	kanu	OpenDrawer/left	11	7	base	activation	77f85f1961896d09	77f85f1961896d0955034607d433b934366b0a0161b43833ef0039e5e9a353dc	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Open the left drawer.	robocasa_panda_omron/OpenDrawer_PandaOmron_Env	100744	1300007	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v2	grid_coord	meta	meta_json	3134e339de4c/kanu/OpenDrawer/left/s11/n7/base
