plan_id	machine	grid_instruction	scene_idx	noise_idx	armsig	kind	sig	pkl_sha256	model	version	ckpt	task	task_id	instruction	env_name	env_seed	inference_seed	episode_idx	success	steps	n_inferences	n_action_steps	chunk_len	has_pkl	capture_token_mode	feature_kind	feature_axes	record_shape	capture_layers	plan_name	machine_source	ckpt_source	meta_source	rel_path	cell_si	jitter_reset_idx
8daefeabf020	kanu	DishwasherRack/out	1	0	base	activation	69dbf005191deda8	69dbf005191deda8a661ff1529edac233b0f986037a1cf9ee63006e9a1f73f5e	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300000	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s100/n0/base	100	0
8daefeabf020	kanu	DishwasherRack/out	1	1	base	activation	3eb5165ee79fdda4	3eb5165ee79fdda4ecf92cdb3fe21d144c01cdba6fa3347c0b1122fa61a5a2f0	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300001	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s100/n1/base	100	0
8daefeabf020	kanu	DishwasherRack/out	1	2	base	activation	5eb5565f68df48a8	5eb5565f68df48a8e7fc3344b9e5a4ea9f5b49e2157ddd320964aef21ef61199	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300002	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s100/n2/base	100	0
8daefeabf020	kanu	DishwasherRack/out	1	3	base	activation	57ea92b40622459a	57ea92b40622459a2579362ec58209963ca4964207220d9fba3a55f7f14be303	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300003	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s100/n3/base	100	0
8daefeabf020	kanu	DishwasherRack/out	1	4	base	activation	01b17c3aa68f8c13	01b17c3aa68f8c130075fc4b64554d1d21df217136d120a4e4017b2d8c820647	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300004	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s100/n4/base	100	0
8daefeabf020	kanu	DishwasherRack/out	1	0	base	activation	dd668616dc730dd6	dd668616dc730dd63f44395ec0a1f808ef83fbc197d33875a368cbb9b5ec35e8	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300000	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s101/n0/base	101	1
8daefeabf020	kanu	DishwasherRack/out	1	1	base	activation	5abadc776cf014d1	5abadc776cf014d1f3c562aef9c7d5e72c5091ab08a69283b6ecd7fd19fe2f6c	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300001	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s101/n1/base	101	1
8daefeabf020	kanu	DishwasherRack/out	1	2	base	activation	fbc0a27237979f85	fbc0a27237979f8578cb3ab30c4240c1509f9a04125898a49aaca2b1e035f055	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300002	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s101/n2/base	101	1
8daefeabf020	kanu	DishwasherRack/out	1	3	base	activation	ce5d564b662ac1d9	ce5d564b662ac1d934438b3cca785abbba3de0dcd5fd81ec1615ee716bfa436d	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300003	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s101/n3/base	101	1
8daefeabf020	kanu	DishwasherRack/out	1	4	base	activation	b76bdb78f679f8b7	b76bdb78f679f8b766d4c2141f123d0ea41ab9aa72809960e2126855a9291c0c	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300004	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s101/n4/base	101	1
